MTU (CET),Demand (MW),Price (EUR/MWh)
20.01.2018 08:00 - 20.01.2018 09:00,3971,3971
20.01.2018 09:00 - 20.01.2018 10:00,4212,4212
20.01.2018 10:00 - 20.01.2018 11:00,4337,4337
20.01.2018 11:00 - 20.01.2018 12:00,4343,4343
20.01.2018 12:00 - 20.01.2018 13:00,4278,4278
20.01.2018 13:00 - 20.01.2018 14:00,4225,4225
20.01.2018 14:00 - 20.01.2018 15:00,4183,4183
20.01.2018 15:00 - 20.01.2018 16:00,4195,4195
20.01.2018 16:00 - 20.01.2018 17:00,4411,4411
20.01.2018 17:00 - 20.01.2018 18:00,4796,4796
20.01.2018 18:00 - 20.01.2018 19:00,4678,4678
20.01.2018 19:00 - 20.01.2018 20:00,4343,4343
20.01.2018 20:00 - 20.01.2018 21:00,4078,4078
20.01.2018 21:00 - 20.01.2018 22:00,3837,3837
20.01.2018 22:00 - 20.01.2018 23:00,3630,3630
20.01.2018 23:00 - 21.01.2018 00:00,3418,3418
21.01.2018 00:00 - 21.01.2018 01:00,3222,3222
21.01.2018 01:00 - 21.01.2018 02:00,3073,3073
21.01.2018 02:00 - 21.01.2018 03:00,3019,3019
21.01.2018 03:00 - 21.01.2018 04:00,3012,3012
21.01.2018 04:00 - 21.01.2018 05:00,3033,3033
21.01.2018 05:00 - 21.01.2018 06:00,3097,3097
21.01.2018 06:00 - 21.01.2018 07:00,3279,3279
21.01.2018 07:00 - 21.01.2018 08:00,3558,3558
21.01.2018 08:00 - 21.01.2018 09:00,3829,3829
21.01.2018 09:00 - 21.01.2018 10:00,4057,4057
21.01.2018 10:00 - 21.01.2018 11:00,4199,4199
21.01.2018 11:00 - 21.01.2018 12:00,4204,4204
21.01.2018 12:00 - 21.01.2018 13:00,4142,4142
21.01.2018 13:00 - 21.01.2018 14:00,4098,4098
21.01.2018 14:00 - 21.01.2018 15:00,4084,4084
21.01.2018 15:00 - 21.01.2018 16:00,4105,4105
21.01.2018 16:00 - 21.01.2018 17:00,4380,4380
21.01.2018 17:00 - 21.01.2018 18:00,4922,4922
21.01.2018 18:00 - 21.01.2018 19:00,4759,4759
21.01.2018 19:00 - 21.01.2018 20:00,4435,4435
21.01.2018 20:00 - 21.01.2018 21:00,4202,4202
21.01.2018 21:00 - 21.01.2018 22:00,3970,3970
21.01.2018 22:00 - 21.01.2018 23:00,3679,3679
21.01.2018 23:00 - 22.01.2018 00:00,3427,3427
22.01.2018 00:00 - 22.01.2018 01:00,3268,3268
22.01.2018 01:00 - 22.01.2018 02:00,3169,3169
22.01.2018 02:00 - 22.01.2018 03:00,3117,3117
22.01.2018 03:00 - 22.01.2018 04:00,3134,3134
22.01.2018 04:00 - 22.01.2018 05:00,3231,3231
22.01.2018 05:00 - 22.01.2018 06:00,3520,3520
22.01.2018 06:00 - 22.01.2018 07:00,4182,4182
22.01.2018 07:00 - 22.01.2018 08:00,4864,4864
22.01.2018 08:00 - 22.01.2018 09:00,5117,5117
22.01.2018 09:00 - 22.01.2018 10:00,5127,5127
22.01.2018 10:00 - 22.01.2018 11:00,5233,5233
22.01.2018 11:00 - 22.01.2018 12:00,5229,5229
22.01.2018 12:00 - 22.01.2018 13:00,5151,5151
22.01.2018 13:00 - 22.01.2018 14:00,5162,5162
22.01.2018 14:00 - 22.01.2018 15:00,5083,5083
22.01.2018 15:00 - 22.01.2018 16:00,4942,4942
22.01.2018 16:00 - 22.01.2018 17:00,5047,5047
22.01.2018 17:00 - 22.01.2018 18:00,5481,5481
22.01.2018 18:00 - 22.01.2018 19:00,5270,5270
22.01.2018 19:00 - 22.01.2018 20:00,4909,4909
22.01.2018 20:00 - 22.01.2018 21:00,4556,4556
22.01.2018 21:00 - 22.01.2018 22:00,4227,4227
22.01.2018 22:00 - 22.01.2018 23:00,3927,3927
22.01.2018 23:00 - 23.01.2018 00:00,3627,3627
23.01.2018 00:00 - 23.01.2018 01:00,3402,3402
23.01.2018 01:00 - 23.01.2018 02:00,3291,3291
23.01.2018 02:00 - 23.01.2018 03:00,3245,3245
23.01.2018 03:00 - 23.01.2018 04:00,3252,3252
23.01.2018 04:00 - 23.01.2018 05:00,3329,3329
23.01.2018 05:00 - 23.01.2018 06:00,3582,3582
23.01.2018 06:00 - 23.01.2018 07:00,4239,4239
23.01.2018 07:00 - 23.01.2018 08:00,4923,4923
23.01.2018 08:00 - 23.01.2018 09:00,5108,5108
23.01.2018 09:00 - 23.01.2018 10:00,5075,5075
23.01.2018 10:00 - 23.01.2018 11:00,5131,5131
23.01.2018 11:00 - 23.01.2018 12:00,5108,5108
23.01.2018 12:00 - 23.01.2018 13:00,5069,5069
23.01.2018 13:00 - 23.01.2018 14:00,5105,5105
23.01.2018 14:00 - 23.01.2018 15:00,5036,5036
23.01.2018 15:00 - 23.01.2018 16:00,4970,4970
23.01.2018 16:00 - 23.01.2018 17:00,5074,5074
23.01.2018 17:00 - 23.01.2018 18:00,5404,5404
23.01.2018 18:00 - 23.01.2018 19:00,5210,5210
23.01.2018 19:00 - 23.01.2018 20:00,4849,4849
23.01.2018 20:00 - 23.01.2018 21:00,4532,4532
23.01.2018 21:00 - 23.01.2018 22:00,4232,4232
23.01.2018 22:00 - 23.01.2018 23:00,3871,3871
23.01.2018 23:00 - 24.01.2018 00:00,3596,3596
24.01.2018 00:00 - 24.01.2018 01:00,3381,3381
24.01.2018 01:00 - 24.01.2018 02:00,3267,3267
24.01.2018 02:00 - 24.01.2018 03:00,3182,3182
24.01.2018 03:00 - 24.01.2018 04:00,3156,3156
24.01.2018 04:00 - 24.01.2018 05:00,3227,3227
24.01.2018 05:00 - 24.01.2018 06:00,3383,3383
24.01.2018 06:00 - 24.01.2018 07:00,4023,4023
24.01.2018 07:00 - 24.01.2018 08:00,4712,4712
24.01.2018 08:00 - 24.01.2018 09:00,4966,4966
24.01.2018 09:00 - 24.01.2018 10:00,4941,4941
24.01.2018 10:00 - 24.01.2018 11:00,4956,4956
24.01.2018 11:00 - 24.01.2018 12:00,4969,4969
24.01.2018 12:00 - 24.01.2018 13:00,4860,4860
24.01.2018 13:00 - 24.01.2018 14:00,4836,4836
24.01.2018 14:00 - 24.01.2018 15:00,4753,4753
24.01.2018 15:00 - 24.01.2018 16:00,4675,4675
24.01.2018 16:00 - 24.01.2018 17:00,4802,4802
24.01.2018 17:00 - 24.01.2018 18:00,5224,5224
24.01.2018 18:00 - 24.01.2018 19:00,4992,4992
24.01.2018 19:00 - 24.01.2018 20:00,4702,4702
24.01.2018 20:00 - 24.01.2018 21:00,4407,4407
24.01.2018 21:00 - 24.01.2018 22:00,4090,4090
24.01.2018 22:00 - 24.01.2018 23:00,3754,3754
24.01.2018 23:00 - 25.01.2018 00:00,3403,3403
25.01.2018 00:00 - 25.01.2018 01:00,3174,3174
25.01.2018 01:00 - 25.01.2018 02:00,3068,3068
25.01.2018 02:00 - 25.01.2018 03:00,3028,3028
25.01.2018 03:00 - 25.01.2018 04:00,3035,3035
25.01.2018 04:00 - 25.01.2018 05:00,3128,3128
25.01.2018 05:00 - 25.01.2018 06:00,3350,3350
25.01.2018 06:00 - 25.01.2018 07:00,3945,3945
25.01.2018 07:00 - 25.01.2018 08:00,4634,4634
25.01.2018 08:00 - 25.01.2018 09:00,4888,4888
25.01.2018 09:00 - 25.01.2018 10:00,4923,4923
25.01.2018 10:00 - 25.01.2018 11:00,4965,4965
25.01.2018 11:00 - 25.01.2018 12:00,4917,4917
25.01.2018 12:00 - 25.01.2018 13:00,4799,4799
25.01.2018 13:00 - 25.01.2018 14:00,4783,4783
25.01.2018 14:00 - 25.01.2018 15:00,4748,4748
25.01.2018 15:00 - 25.01.2018 16:00,4664,4664
25.01.2018 16:00 - 25.01.2018 17:00,4835,4835
25.01.2018 17:00 - 25.01.2018 18:00,5267,5267
25.01.2018 18:00 - 25.01.2018 19:00,5097,5097
25.01.2018 19:00 - 25.01.2018 20:00,4757,4757
25.01.2018 20:00 - 25.01.2018 21:00,4406,4406
25.01.2018 21:00 - 25.01.2018 22:00,4103,4103
25.01.2018 22:00 - 25.01.2018 23:00,3755,3755
25.01.2018 23:00 - 26.01.2018 00:00,3464,3464
26.01.2018 00:00 - 26.01.2018 01:00,3244,3244
26.01.2018 01:00 - 26.01.2018 02:00,3127,3127
26.01.2018 02:00 - 26.01.2018 03:00,3086,3086
26.01.2018 03:00 - 26.01.2018 04:00,3095,3095
26.01.2018 04:00 - 26.01.2018 05:00,3192,3192
26.01.2018 05:00 - 26.01.2018 06:00,3462,3462
26.01.2018 06:00 - 26.01.2018 07:00,4119,4119
26.01.2018 07:00 - 26.01.2018 08:00,4871,4871
26.01.2018 08:00 - 26.01.2018 09:00,5028,5028
26.01.2018 09:00 - 26.01.2018 10:00,4999,4999
26.01.2018 10:00 - 26.01.2018 11:00,5066,5066
26.01.2018 11:00 - 26.01.2018 12:00,4990,4990
26.01.2018 12:00 - 26.01.2018 13:00,4834,4834
26.01.2018 13:00 - 26.01.2018 14:00,4730,4730
26.01.2018 14:00 - 26.01.2018 15:00,4599,4599
26.01.2018 15:00 - 26.01.2018 16:00,4533,4533
26.01.2018 16:00 - 26.01.2018 17:00,4694,4694
26.01.2018 17:00 - 26.01.2018 18:00,5109,5109
26.01.2018 18:00 - 26.01.2018 19:00,4891,4891
26.01.2018 19:00 - 26.01.2018 20:00,4505,4505
26.01.2018 20:00 - 26.01.2018 21:00,4186,4186
26.01.2018 21:00 - 26.01.2018 22:00,3908,3908
26.01.2018 22:00 - 26.01.2018 23:00,3660,3660
26.01.2018 23:00 - 27.01.2018 00:00,3408,3408
27.01.2018 00:00 - 27.01.2018 01:00,3192,3192
27.01.2018 01:00 - 27.01.2018 02:00,3046,3046
27.01.2018 02:00 - 27.01.2018 03:00,2973,2973
27.01.2018 03:00 - 27.01.2018 04:00,2956,2956
27.01.2018 04:00 - 27.01.2018 05:00,2987,2987
27.01.2018 05:00 - 27.01.2018 06:00,3079,3079
27.01.2018 06:00 - 27.01.2018 07:00,3292,3292
27.01.2018 07:00 - 27.01.2018 08:00,3612,3612
27.01.2018 08:00 - 27.01.2018 09:00,3909,3909
27.01.2018 09:00 - 27.01.2018 10:00,4135,4135
27.01.2018 10:00 - 27.01.2018 11:00,4218,4218
27.01.2018 11:00 - 27.01.2018 12:00,4253,4253
27.01.2018 12:00 - 27.01.2018 13:00,4129,4129
27.01.2018 13:00 - 27.01.2018 14:00,4089,4089
27.01.2018 14:00 - 27.01.2018 15:00,4027,4027
27.01.2018 15:00 - 27.01.2018 16:00,4059,4059
27.01.2018 16:00 - 27.01.2018 17:00,4211,4211
27.01.2018 17:00 - 27.01.2018 18:00,4610,4610
27.01.2018 18:00 - 27.01.2018 19:00,4472,4472
27.01.2018 19:00 - 27.01.2018 20:00,4168,4168
27.01.2018 20:00 - 27.01.2018 21:00,3903,3903
27.01.2018 21:00 - 27.01.2018 22:00,3729,3729
27.01.2018 22:00 - 27.01.2018 23:00,3566,3566
27.01.2018 23:00 - 28.01.2018 00:00,3363,3363
28.01.2018 00:00 - 28.01.2018 01:00,3227,3227
28.01.2018 01:00 - 28.01.2018 02:00,3130,3130
28.01.2018 02:00 - 28.01.2018 03:00,3018,3018
28.01.2018 03:00 - 28.01.2018 04:00,2972,2972
28.01.2018 04:00 - 28.01.2018 05:00,2931,2931
28.01.2018 05:00 - 28.01.2018 06:00,2990,2990
28.01.2018 06:00 - 28.01.2018 07:00,3144,3144
28.01.2018 07:00 - 28.01.2018 08:00,3388,3388
28.01.2018 08:00 - 28.01.2018 09:00,3602,3602
28.01.2018 09:00 - 28.01.2018 10:00,3666,3666
28.01.2018 10:00 - 28.01.2018 11:00,3749,3749
28.01.2018 11:00 - 28.01.2018 12:00,3775,3775
28.01.2018 12:00 - 28.01.2018 13:00,3760,3760
28.01.2018 13:00 - 28.01.2018 14:00,3697,3697
28.01.2018 14:00 - 28.01.2018 15:00,3688,3688
28.01.2018 15:00 - 28.01.2018 16:00,3739,3739
28.01.2018 16:00 - 28.01.2018 17:00,3901,3901
28.01.2018 17:00 - 28.01.2018 18:00,4503,4503
28.01.2018 18:00 - 28.01.2018 19:00,4382,4382
28.01.2018 19:00 - 28.01.2018 20:00,4100,4100
28.01.2018 20:00 - 28.01.2018 21:00,3885,3885
28.01.2018 21:00 - 28.01.2018 22:00,3659,3659
28.01.2018 22:00 - 28.01.2018 23:00,3432,3432
28.01.2018 23:00 - 29.01.2018 00:00,3216,3216
29.01.2018 00:00 - 29.01.2018 01:00,3063,3063
29.01.2018 01:00 - 29.01.2018 02:00,2910,2910
29.01.2018 02:00 - 29.01.2018 03:00,2800,2800
29.01.2018 03:00 - 29.01.2018 04:00,2821,2821
29.01.2018 04:00 - 29.01.2018 05:00,2890,2890
29.01.2018 05:00 - 29.01.2018 06:00,3169,3169
29.01.2018 06:00 - 29.01.2018 07:00,3810,3810
29.01.2018 07:00 - 29.01.2018 08:00,4443,4443
29.01.2018 08:00 - 29.01.2018 09:00,4775,4775
29.01.2018 09:00 - 29.01.2018 10:00,4789,4789
29.01.2018 10:00 - 29.01.2018 11:00,4913,4913
29.01.2018 11:00 - 29.01.2018 12:00,4857,4857
29.01.2018 12:00 - 29.01.2018 13:00,4784,4784
29.01.2018 13:00 - 29.01.2018 14:00,4819,4819
29.01.2018 14:00 - 29.01.2018 15:00,4842,4842
29.01.2018 15:00 - 29.01.2018 16:00,4764,4764
29.01.2018 16:00 - 29.01.2018 17:00,4770,4770
29.01.2018 17:00 - 29.01.2018 18:00,5171,5171
29.01.2018 18:00 - 29.01.2018 19:00,5096,5096
29.01.2018 19:00 - 29.01.2018 20:00,4629,4629
29.01.2018 20:00 - 29.01.2018 21:00,4327,4327
29.01.2018 21:00 - 29.01.2018 22:00,4331,4331
29.01.2018 22:00 - 29.01.2018 23:00,3784,3784
29.01.2018 23:00 - 30.01.2018 00:00,3686,3686
30.01.2018 00:00 - 30.01.2018 01:00,3469,3469
30.01.2018 01:00 - 30.01.2018 02:00,3461,3461
30.01.2018 02:00 - 30.01.2018 03:00,3435,3435
30.01.2018 03:00 - 30.01.2018 04:00,3550,3550
30.01.2018 04:00 - 30.01.2018 05:00,3687,3687
30.01.2018 05:00 - 30.01.2018 06:00,4007,4007
30.01.2018 06:00 - 30.01.2018 07:00,4426,4426
30.01.2018 07:00 - 30.01.2018 08:00,5196,5196
30.01.2018 08:00 - 30.01.2018 09:00,5374,5374
30.01.2018 09:00 - 30.01.2018 10:00,5459,5459
30.01.2018 10:00 - 30.01.2018 11:00,5457,5457
30.01.2018 11:00 - 30.01.2018 12:00,5349,5349
30.01.2018 12:00 - 30.01.2018 13:00,5120,5120
30.01.2018 13:00 - 30.01.2018 14:00,5182,5182
30.01.2018 14:00 - 30.01.2018 15:00,5029,5029
30.01.2018 15:00 - 30.01.2018 16:00,4866,4866
30.01.2018 16:00 - 30.01.2018 17:00,5018,5018
30.01.2018 17:00 - 30.01.2018 18:00,5511,5511
30.01.2018 18:00 - 30.01.2018 19:00,5363,5363
30.01.2018 19:00 - 30.01.2018 20:00,5002,5002
30.01.2018 20:00 - 30.01.2018 21:00,4677,4677
30.01.2018 21:00 - 30.01.2018 22:00,4412,4412
30.01.2018 22:00 - 30.01.2018 23:00,4104,4104
30.01.2018 23:00 - 31.01.2018 00:00,3746,3746
31.01.2018 00:00 - 31.01.2018 01:00,3500,3500
31.01.2018 01:00 - 31.01.2018 02:00,3301,3301
31.01.2018 02:00 - 31.01.2018 03:00,3275,3275
31.01.2018 03:00 - 31.01.2018 04:00,3310,3310
31.01.2018 04:00 - 31.01.2018 05:00,3382,3382
31.01.2018 05:00 - 31.01.2018 06:00,3683,3683
31.01.2018 06:00 - 31.01.2018 07:00,4221,4221
31.01.2018 07:00 - 31.01.2018 08:00,4917,4917
31.01.2018 08:00 - 31.01.2018 09:00,5065,5065
31.01.2018 09:00 - 31.01.2018 10:00,5027,5027
31.01.2018 10:00 - 31.01.2018 11:00,5125,5125
31.01.2018 11:00 - 31.01.2018 12:00,5092,5092
31.01.2018 12:00 - 31.01.2018 13:00,5020,5020
31.01.2018 13:00 - 31.01.2018 14:00,5046,5046
31.01.2018 14:00 - 31.01.2018 15:00,4923,4923
31.01.2018 15:00 - 31.01.2018 16:00,4818,4818
31.01.2018 16:00 - 31.01.2018 17:00,4845,4845
31.01.2018 17:00 - 31.01.2018 18:00,5240,5240
31.01.2018 18:00 - 31.01.2018 19:00,5075,5075
31.01.2018 19:00 - 31.01.2018 20:00,4730,4730
31.01.2018 20:00 - 31.01.2018 21:00,4435,4435
31.01.2018 21:00 - 31.01.2018 22:00,4163,4163
31.01.2018 22:00 - 31.01.2018 23:00,3867,3867
31.01.2018 23:00 - 01.02.2018 00:00,3521,3521
01.02.2018 00:00 - 01.02.2018 01:00,3314,3314
01.02.2018 01:00 - 01.02.2018 02:00,3199,3199
01.02.2018 02:00 - 01.02.2018 03:00,3159,3159
01.02.2018 03:00 - 01.02.2018 04:00,3212,3212
01.02.2018 04:00 - 01.02.2018 05:00,3272,3272
01.02.2018 05:00 - 01.02.2018 06:00,3516,3516
01.02.2018 06:00 - 01.02.2018 07:00,4157,4157
01.02.2018 07:00 - 01.02.2018 08:00,4897,4897
01.02.2018 08:00 - 01.02.2018 09:00,5001,5001
01.02.2018 09:00 - 01.02.2018 10:00,5056,5056
01.02.2018 10:00 - 01.02.2018 11:00,5102,5102
01.02.2018 11:00 - 01.02.2018 12:00,4993,4993
01.02.2018 12:00 - 01.02.2018 13:00,4892,4892
01.02.2018 13:00 - 01.02.2018 14:00,4925,4925
01.02.2018 14:00 - 01.02.2018 15:00,4876,4876
01.02.2018 15:00 - 01.02.2018 16:00,4743,4743
01.02.2018 16:00 - 01.02.2018 17:00,4819,4819
01.02.2018 17:00 - 01.02.2018 18:00,5228,5228
01.02.2018 18:00 - 01.02.2018 19:00,5054,5054
01.02.2018 19:00 - 01.02.2018 20:00,4771,4771
01.02.2018 20:00 - 01.02.2018 21:00,4461,4461
01.02.2018 21:00 - 01.02.2018 22:00,4168,4168
01.02.2018 22:00 - 01.02.2018 23:00,3833,3833
01.02.2018 23:00 - 02.02.2018 00:00,3495,3495
02.02.2018 00:00 - 02.02.2018 01:00,3358,3358
02.02.2018 01:00 - 02.02.2018 02:00,3266,3266
02.02.2018 02:00 - 02.02.2018 03:00,3230,3230
02.02.2018 03:00 - 02.02.2018 04:00,3264,3264
02.02.2018 04:00 - 02.02.2018 05:00,3293,3293
02.02.2018 05:00 - 02.02.2018 06:00,3552,3552
02.02.2018 06:00 - 02.02.2018 07:00,4222,4222
02.02.2018 07:00 - 02.02.2018 08:00,4933,4933
02.02.2018 08:00 - 02.02.2018 09:00,5150,5150
02.02.2018 09:00 - 02.02.2018 10:00,5139,5139
02.02.2018 10:00 - 02.02.2018 11:00,5192,5192
02.02.2018 11:00 - 02.02.2018 12:00,5152,5152
02.02.2018 12:00 - 02.02.2018 13:00,4980,4980
02.02.2018 13:00 - 02.02.2018 14:00,4909,4909
02.02.2018 14:00 - 02.02.2018 15:00,4727,4727
02.02.2018 15:00 - 02.02.2018 16:00,4618,4618
02.02.2018 16:00 - 02.02.2018 17:00,4740,4740
02.02.2018 17:00 - 02.02.2018 18:00,5175,5175
02.02.2018 18:00 - 02.02.2018 19:00,5056,5056
02.02.2018 19:00 - 02.02.2018 20:00,4686,4686
02.02.2018 20:00 - 02.02.2018 21:00,4336,4336
02.02.2018 21:00 - 02.02.2018 22:00,4082,4082
02.02.2018 22:00 - 02.02.2018 23:00,3820,3820
02.02.2018 23:00 - 03.02.2018 00:00,3566,3566
03.02.2018 00:00 - 03.02.2018 01:00,3380,3380
03.02.2018 01:00 - 03.02.2018 02:00,3259,3259
03.02.2018 02:00 - 03.02.2018 03:00,3201,3201
03.02.2018 03:00 - 03.02.2018 04:00,3201,3201
03.02.2018 04:00 - 03.02.2018 05:00,3226,3226
03.02.2018 05:00 - 03.02.2018 06:00,3295,3295
03.02.2018 06:00 - 03.02.2018 07:00,3483,3483
03.02.2018 07:00 - 03.02.2018 08:00,3808,3808
03.02.2018 08:00 - 03.02.2018 09:00,4177,4177
03.02.2018 09:00 - 03.02.2018 10:00,4425,4425
03.02.2018 10:00 - 03.02.2018 11:00,4536,4536
03.02.2018 11:00 - 03.02.2018 12:00,4543,4543
03.02.2018 12:00 - 03.02.2018 13:00,4491,4491
03.02.2018 13:00 - 03.02.2018 14:00,4442,4442
03.02.2018 14:00 - 03.02.2018 15:00,4422,4422
03.02.2018 15:00 - 03.02.2018 16:00,4399,4399
03.02.2018 16:00 - 03.02.2018 17:00,4522,4522
03.02.2018 17:00 - 03.02.2018 18:00,4964,4964
03.02.2018 18:00 - 03.02.2018 19:00,4905,4905
03.02.2018 19:00 - 03.02.2018 20:00,4540,4540
03.02.2018 20:00 - 03.02.2018 21:00,4256,4256
03.02.2018 21:00 - 03.02.2018 22:00,4020,4020
03.02.2018 22:00 - 03.02.2018 23:00,3786,3786
03.02.2018 23:00 - 04.02.2018 00:00,3523,3523
04.02.2018 00:00 - 04.02.2018 01:00,3292,3292
04.02.2018 01:00 - 04.02.2018 02:00,3154,3154
04.02.2018 02:00 - 04.02.2018 03:00,3102,3102
04.02.2018 03:00 - 04.02.2018 04:00,3115,3115
04.02.2018 04:00 - 04.02.2018 05:00,3129,3129
04.02.2018 05:00 - 04.02.2018 06:00,3161,3161
04.02.2018 06:00 - 04.02.2018 07:00,3266,3266
04.02.2018 07:00 - 04.02.2018 08:00,3563,3563
04.02.2018 08:00 - 04.02.2018 09:00,3867,3867
04.02.2018 09:00 - 04.02.2018 10:00,4116,4116
04.02.2018 10:00 - 04.02.2018 11:00,4234,4234
04.02.2018 11:00 - 04.02.2018 12:00,4204,4204
04.02.2018 12:00 - 04.02.2018 13:00,4160,4160
04.02.2018 13:00 - 04.02.2018 14:00,4132,4132
04.02.2018 14:00 - 04.02.2018 15:00,4161,4161
04.02.2018 15:00 - 04.02.2018 16:00,4171,4171
04.02.2018 16:00 - 04.02.2018 17:00,4311,4311
04.02.2018 17:00 - 04.02.2018 18:00,4878,4878
04.02.2018 18:00 - 04.02.2018 19:00,4896,4896
04.02.2018 19:00 - 04.02.2018 20:00,4587,4587
04.02.2018 20:00 - 04.02.2018 21:00,4295,4295
04.02.2018 21:00 - 04.02.2018 22:00,4054,4054
04.02.2018 22:00 - 04.02.2018 23:00,3816,3816
04.02.2018 23:00 - 05.02.2018 00:00,3589,3589
05.02.2018 00:00 - 05.02.2018 01:00,3405,3405
05.02.2018 01:00 - 05.02.2018 02:00,3374,3374
05.02.2018 02:00 - 05.02.2018 03:00,3340,3340
05.02.2018 03:00 - 05.02.2018 04:00,3355,3355
05.02.2018 04:00 - 05.02.2018 05:00,3468,3468
05.02.2018 05:00 - 05.02.2018 06:00,3737,3737
05.02.2018 06:00 - 05.02.2018 07:00,4427,4427
05.02.2018 07:00 - 05.02.2018 08:00,5108,5108
05.02.2018 08:00 - 05.02.2018 09:00,5321,5321
05.02.2018 09:00 - 05.02.2018 10:00,5335,5335
05.02.2018 10:00 - 05.02.2018 11:00,5325,5325
05.02.2018 11:00 - 05.02.2018 12:00,5223,5223
05.02.2018 12:00 - 05.02.2018 13:00,5082,5082
05.02.2018 13:00 - 05.02.2018 14:00,5087,5087
05.02.2018 14:00 - 05.02.2018 15:00,5029,5029
05.02.2018 15:00 - 05.02.2018 16:00,4911,4911
05.02.2018 16:00 - 05.02.2018 17:00,4985,4985
05.02.2018 17:00 - 05.02.2018 18:00,5566,5566
05.02.2018 18:00 - 05.02.2018 19:00,5516,5516
05.02.2018 19:00 - 05.02.2018 20:00,5176,5176
05.02.2018 20:00 - 05.02.2018 21:00,4847,4847
05.02.2018 21:00 - 05.02.2018 22:00,4514,4514
05.02.2018 22:00 - 05.02.2018 23:00,4208,4208
05.02.2018 23:00 - 06.02.2018 00:00,3892,3892
06.02.2018 00:00 - 06.02.2018 01:00,3690,3690
06.02.2018 01:00 - 06.02.2018 02:00,3602,3602
06.02.2018 02:00 - 06.02.2018 03:00,3565,3565
06.02.2018 03:00 - 06.02.2018 04:00,3575,3575
06.02.2018 04:00 - 06.02.2018 05:00,3655,3655
06.02.2018 05:00 - 06.02.2018 06:00,3917,3917
06.02.2018 06:00 - 06.02.2018 07:00,4569,4569
06.02.2018 07:00 - 06.02.2018 08:00,5252,5252
06.02.2018 08:00 - 06.02.2018 09:00,5414,5414
06.02.2018 09:00 - 06.02.2018 10:00,5448,5448
06.02.2018 10:00 - 06.02.2018 11:00,5460,5460
06.02.2018 11:00 - 06.02.2018 12:00,5373,5373
06.02.2018 12:00 - 06.02.2018 13:00,5238,5238
06.02.2018 13:00 - 06.02.2018 14:00,7731,7731
06.02.2018 14:00 - 06.02.2018 15:00,5583,5583
06.02.2018 15:00 - 06.02.2018 16:00,5116,5116
06.02.2018 16:00 - 06.02.2018 17:00,5157,5157
06.02.2018 17:00 - 06.02.2018 18:00,5668,5668
06.02.2018 18:00 - 06.02.2018 19:00,5593,5593
06.02.2018 19:00 - 06.02.2018 20:00,5241,5241
06.02.2018 20:00 - 06.02.2018 21:00,4930,4930
06.02.2018 21:00 - 06.02.2018 22:00,4606,4606
06.02.2018 22:00 - 06.02.2018 23:00,4244,4244
06.02.2018 23:00 - 07.02.2018 00:00,3911,3911
07.02.2018 00:00 - 07.02.2018 01:00,3684,3684
07.02.2018 01:00 - 07.02.2018 02:00,3591,3591
07.02.2018 02:00 - 07.02.2018 03:00,3546,3546
07.02.2018 03:00 - 07.02.2018 04:00,3572,3572
07.02.2018 04:00 - 07.02.2018 05:00,3646,3646
07.02.2018 05:00 - 07.02.2018 06:00,3889,3889
07.02.2018 06:00 - 07.02.2018 07:00,4570,4570
07.02.2018 07:00 - 07.02.2018 08:00,5256,5256
07.02.2018 08:00 - 07.02.2018 09:00,5384,5384
07.02.2018 09:00 - 07.02.2018 10:00,5338,5338
07.02.2018 10:00 - 07.02.2018 11:00,5391,5391
07.02.2018 11:00 - 07.02.2018 12:00,5338,5338
07.02.2018 12:00 - 07.02.2018 13:00,5242,5242
07.02.2018 13:00 - 07.02.2018 14:00,5220,5220
07.02.2018 14:00 - 07.02.2018 15:00,5116,5116
07.02.2018 15:00 - 07.02.2018 16:00,4974,4974
07.02.2018 16:00 - 07.02.2018 17:00,5004,5004
07.02.2018 17:00 - 07.02.2018 18:00,5518,5518
07.02.2018 18:00 - 07.02.2018 19:00,5488,5488
07.02.2018 19:00 - 07.02.2018 20:00,5122,5122
07.02.2018 20:00 - 07.02.2018 21:00,4824,4824
07.02.2018 21:00 - 07.02.2018 22:00,4525,4525
07.02.2018 22:00 - 07.02.2018 23:00,4174,4174
07.02.2018 23:00 - 08.02.2018 00:00,3869,3869
08.02.2018 00:00 - 08.02.2018 01:00,3671,3671
08.02.2018 01:00 - 08.02.2018 02:00,3575,3575
08.02.2018 02:00 - 08.02.2018 03:00,3517,3517
08.02.2018 03:00 - 08.02.2018 04:00,3543,3543
08.02.2018 04:00 - 08.02.2018 05:00,3629,3629
08.02.2018 05:00 - 08.02.2018 06:00,3892,3892
08.02.2018 06:00 - 08.02.2018 07:00,4594,4594
08.02.2018 07:00 - 08.02.2018 08:00,5241,5241
08.02.2018 08:00 - 08.02.2018 09:00,5363,5363
08.02.2018 09:00 - 08.02.2018 10:00,5339,5339
08.02.2018 10:00 - 08.02.2018 11:00,5337,5337
08.02.2018 11:00 - 08.02.2018 12:00,5251,5251
08.02.2018 12:00 - 08.02.2018 13:00,5093,5093
08.02.2018 13:00 - 08.02.2018 14:00,5063,5063
08.02.2018 14:00 - 08.02.2018 15:00,4946,4946
08.02.2018 15:00 - 08.02.2018 16:00,4821,4821
08.02.2018 16:00 - 08.02.2018 17:00,4923,4923
