MTU (CET),Demand (MW),Price (EUR/MWh)
19.01.2018 16:00 - 19.01.2018 17:00,4398,117.82
19.01.2018 17:00 - 19.01.2018 18:00,4343,95.93
19.01.2018 18:00 - 19.01.2018 19:00,4202,69.44
19.01.2018 19:00 - 19.01.2018 20:00,4048,45.89
19.01.2018 20:00 - 19.01.2018 21:00,3806,41.16
19.01.2018 21:00 - 19.01.2018 22:00,3507,38.02
19.01.2018 22:00 - 19.01.2018 23:00,3227,35.84
19.01.2018 23:00 - 20.01.2018 00:00,2986,32.61
20.01.2018 00:00 - 20.01.2018 01:00,2824,31.83
20.01.2018 01:00 - 20.01.2018 02:00,2748,30.05333333
20.01.2018 02:00 - 20.01.2018 03:00,2707,29.91333333
20.01.2018 03:00 - 20.01.2018 04:00,2720,29.72333333
20.01.2018 04:00 - 20.01.2018 05:00,2784,29.71333333
20.01.2018 05:00 - 20.01.2018 06:00,2959,29.75666667
20.01.2018 06:00 - 20.01.2018 07:00,3182,31.1
20.01.2018 07:00 - 20.01.2018 08:00,3380,31.83
20.01.2018 08:00 - 20.01.2018 09:00,3580,34.32333333
20.01.2018 09:00 - 20.01.2018 10:00,3715,42.80333333
20.01.2018 10:00 - 20.01.2018 11:00,3749,44.67666667
20.01.2018 11:00 - 20.01.2018 12:00,3724,50.44
20.01.2018 12:00 - 20.01.2018 13:00,3692,45.88333333
20.01.2018 13:00 - 20.01.2018 14:00,3670,43.39
20.01.2018 14:00 - 20.01.2018 15:00,3641,39.35333333
20.01.2018 15:00 - 20.01.2018 16:00,3775,40.94
20.01.2018 16:00 - 20.01.2018 17:00,3954,52.57333333
20.01.2018 17:00 - 20.01.2018 18:00,3930,53.98
20.01.2018 18:00 - 20.01.2018 19:00,3840,48.2
20.01.2018 19:00 - 20.01.2018 20:00,3694,48.51666667
20.01.2018 20:00 - 20.01.2018 21:00,3520,36.62
20.01.2018 21:00 - 20.01.2018 22:00,3243,35.55666667
20.01.2018 22:00 - 20.01.2018 23:00,3064,33.29333333
20.01.2018 23:00 - 21.01.2018 00:00,2856,31.99666667
21.01.2018 00:00 - 21.01.2018 01:00,2721,31.73
21.01.2018 01:00 - 21.01.2018 02:00,2654,30.41
21.01.2018 02:00 - 21.01.2018 03:00,2609,29.76666667
21.01.2018 03:00 - 21.01.2018 04:00,2626,31.19666667
21.01.2018 04:00 - 21.01.2018 05:00,2698,30.28666667
21.01.2018 05:00 - 21.01.2018 06:00,2828,29.69
21.01.2018 06:00 - 21.01.2018 07:00,3010,29.48
21.01.2018 07:00 - 21.01.2018 08:00,3199,30.75
21.01.2018 08:00 - 21.01.2018 09:00,3374,32.04
21.01.2018 09:00 - 21.01.2018 10:00,3532,34.91666667
21.01.2018 10:00 - 21.01.2018 11:00,3600,37.95
21.01.2018 11:00 - 21.01.2018 12:00,3609,39.95
21.01.2018 12:00 - 21.01.2018 13:00,3582,39.62
21.01.2018 13:00 - 21.01.2018 14:00,3582,37.29333333
21.01.2018 14:00 - 21.01.2018 15:00,3589,34.82666667
21.01.2018 15:00 - 21.01.2018 16:00,3732,35.12
21.01.2018 16:00 - 21.01.2018 17:00,3938,38.98
21.01.2018 17:00 - 21.01.2018 18:00,3945,43.55
21.01.2018 18:00 - 21.01.2018 19:00,3891,48.08
21.01.2018 19:00 - 21.01.2018 20:00,3768,43.92
21.01.2018 20:00 - 21.01.2018 21:00,3611,38.16
21.01.2018 21:00 - 21.01.2018 22:00,3296,34.38333333
21.01.2018 22:00 - 21.01.2018 23:00,3026,32.96666667
21.01.2018 23:00 - 22.01.2018 00:00,2861,30.62666667
22.01.2018 00:00 - 22.01.2018 01:00,2793,29.26
22.01.2018 01:00 - 22.01.2018 02:00,2747,28.58
22.01.2018 02:00 - 22.01.2018 03:00,2726,28.38
22.01.2018 03:00 - 22.01.2018 04:00,2766,28.53
22.01.2018 04:00 - 22.01.2018 05:00,2929,31
22.01.2018 05:00 - 22.01.2018 06:00,3429,63.54
22.01.2018 06:00 - 22.01.2018 07:00,3966,150.01
22.01.2018 07:00 - 22.01.2018 08:00,4334,83.03
22.01.2018 08:00 - 22.01.2018 09:00,4458,70.08
22.01.2018 09:00 - 22.01.2018 10:00,4461,70.05
22.01.2018 10:00 - 22.01.2018 11:00,4456,67.98
22.01.2018 11:00 - 22.01.2018 12:00,4353,70.01
22.01.2018 12:00 - 22.01.2018 13:00,4433,59.84
22.01.2018 13:00 - 22.01.2018 14:00,4415,70.09
22.01.2018 14:00 - 22.01.2018 15:00,4380,55.09
22.01.2018 15:00 - 22.01.2018 16:00,4406,70.02
22.01.2018 16:00 - 22.01.2018 17:00,4467,70.06
22.01.2018 17:00 - 22.01.2018 18:00,4434,68.25
22.01.2018 18:00 - 22.01.2018 19:00,4309,51.73
22.01.2018 19:00 - 22.01.2018 20:00,4161,48.05
22.01.2018 20:00 - 22.01.2018 21:00,3919,42.82
22.01.2018 21:00 - 22.01.2018 22:00,3562,39.71
22.01.2018 22:00 - 22.01.2018 23:00,3245,35.48
22.01.2018 23:00 - 23.01.2018 00:00,3014,33.5
23.01.2018 00:00 - 23.01.2018 01:00,2912,33.38
23.01.2018 01:00 - 23.01.2018 02:00,2853,31.74
23.01.2018 02:00 - 23.01.2018 03:00,2840,30.78
23.01.2018 03:00 - 23.01.2018 04:00,2859,30.38
23.01.2018 04:00 - 23.01.2018 05:00,3001,30.97
23.01.2018 05:00 - 23.01.2018 06:00,3409,55.06
23.01.2018 06:00 - 23.01.2018 07:00,3832,149.82
23.01.2018 07:00 - 23.01.2018 08:00,4120,200.02
23.01.2018 08:00 - 23.01.2018 09:00,4258,150.08
23.01.2018 09:00 - 23.01.2018 10:00,4278,100.08
23.01.2018 10:00 - 23.01.2018 11:00,4241,169.04
23.01.2018 11:00 - 23.01.2018 12:00,4170,121.04
23.01.2018 12:00 - 23.01.2018 13:00,4221,67.79
23.01.2018 13:00 - 23.01.2018 14:00,4182,68.1
23.01.2018 14:00 - 23.01.2018 15:00,4165,59.52
23.01.2018 15:00 - 23.01.2018 16:00,4226,91.58
23.01.2018 16:00 - 23.01.2018 17:00,4356,169.02
23.01.2018 17:00 - 23.01.2018 18:00,4332,100.06
23.01.2018 18:00 - 23.01.2018 19:00,4225,59.35
23.01.2018 19:00 - 23.01.2018 20:00,4048,44.7
23.01.2018 20:00 - 23.01.2018 21:00,3839,34.28
23.01.2018 21:00 - 23.01.2018 22:00,3513,35.25
23.01.2018 22:00 - 23.01.2018 23:00,3227,29.53
23.01.2018 23:00 - 24.01.2018 00:00,3088,28.72333333
24.01.2018 00:00 - 24.01.2018 01:00,2892,27.16
24.01.2018 01:00 - 24.01.2018 02:00,2823,26.92
24.01.2018 02:00 - 24.01.2018 03:00,2801,25.21
24.01.2018 03:00 - 24.01.2018 04:00,2822,25.62
24.01.2018 04:00 - 24.01.2018 05:00,2972,25.91
24.01.2018 05:00 - 24.01.2018 06:00,3372,27.39
24.01.2018 06:00 - 24.01.2018 07:00,3793,34.54
24.01.2018 07:00 - 24.01.2018 08:00,4073,38.08
24.01.2018 08:00 - 24.01.2018 09:00,4212,41.75
24.01.2018 09:00 - 24.01.2018 10:00,4266,38.09
24.01.2018 10:00 - 24.01.2018 11:00,4259,38.02
24.01.2018 11:00 - 24.01.2018 12:00,4194,36.63
24.01.2018 12:00 - 24.01.2018 13:00,4213,38.07
24.01.2018 13:00 - 24.01.2018 14:00,4174,38
24.01.2018 14:00 - 24.01.2018 15:00,4164,40.87
24.01.2018 15:00 - 24.01.2018 16:00,4198,43.68
24.01.2018 16:00 - 24.01.2018 17:00,4334,46.74
24.01.2018 17:00 - 24.01.2018 18:00,4349,42.09
24.01.2018 18:00 - 24.01.2018 19:00,4225,41.79
24.01.2018 19:00 - 24.01.2018 20:00,4102,30.23
24.01.2018 20:00 - 24.01.2018 21:00,3885,28.45
24.01.2018 21:00 - 24.01.2018 22:00,3546,28.15
24.01.2018 22:00 - 24.01.2018 23:00,3238,25.04
24.01.2018 23:00 - 25.01.2018 00:00,3010,15.59
25.01.2018 00:00 - 25.01.2018 01:00,2871,21.76
25.01.2018 01:00 - 25.01.2018 02:00,2831,15.85
25.01.2018 02:00 - 25.01.2018 03:00,2824,15.18
25.01.2018 03:00 - 25.01.2018 04:00,2859,17.8
25.01.2018 04:00 - 25.01.2018 05:00,2988,22.52
25.01.2018 05:00 - 25.01.2018 06:00,3475,27
25.01.2018 06:00 - 25.01.2018 07:00,4031,28.91
25.01.2018 07:00 - 25.01.2018 08:00,4374,38.88
25.01.2018 08:00 - 25.01.2018 09:00,4548,41.74
25.01.2018 09:00 - 25.01.2018 10:00,4596,41.05
25.01.2018 10:00 - 25.01.2018 11:00,4568,41.56
25.01.2018 11:00 - 25.01.2018 12:00,4385,41.73
25.01.2018 12:00 - 25.01.2018 13:00,4440,43.57666667
25.01.2018 13:00 - 25.01.2018 14:00,4416,41.7
25.01.2018 14:00 - 25.01.2018 15:00,4413,40.62666667
25.01.2018 15:00 - 25.01.2018 16:00,4441,43.55333333
25.01.2018 16:00 - 25.01.2018 17:00,4524,45.67
25.01.2018 17:00 - 25.01.2018 18:00,4452,45.65
25.01.2018 18:00 - 25.01.2018 19:00,4322,44.51
25.01.2018 19:00 - 25.01.2018 20:00,4159,34.73333333
25.01.2018 20:00 - 25.01.2018 21:00,3928,31.48
25.01.2018 21:00 - 25.01.2018 22:00,3569,30.72
25.01.2018 22:00 - 25.01.2018 23:00,3240,29.71
25.01.2018 23:00 - 26.01.2018 00:00,3008,28.98
26.01.2018 00:00 - 26.01.2018 01:00,2867,29.28
26.01.2018 01:00 - 26.01.2018 02:00,2799,28.99
26.01.2018 02:00 - 26.01.2018 03:00,2784,28.94
26.01.2018 03:00 - 26.01.2018 04:00,2807,29.1
26.01.2018 04:00 - 26.01.2018 05:00,2952,29.55
26.01.2018 05:00 - 26.01.2018 06:00,3418,35.02
26.01.2018 06:00 - 26.01.2018 07:00,3927,45.04
26.01.2018 07:00 - 26.01.2018 08:00,4259,48.21
26.01.2018 08:00 - 26.01.2018 09:00,4370,51.39
26.01.2018 09:00 - 26.01.2018 10:00,4380,53.21
26.01.2018 10:00 - 26.01.2018 11:00,4356,52.72
26.01.2018 11:00 - 26.01.2018 12:00,4262,51.9
26.01.2018 12:00 - 26.01.2018 13:00,4312,49.02
26.01.2018 13:00 - 26.01.2018 14:00,4275,48.02
26.01.2018 14:00 - 26.01.2018 15:00,4243,47.78
26.01.2018 15:00 - 26.01.2018 16:00,4257,47.89
26.01.2018 16:00 - 26.01.2018 17:00,4391,54.28
26.01.2018 17:00 - 26.01.2018 18:00,4292,59.25
26.01.2018 18:00 - 26.01.2018 19:00,4162,52.74
26.01.2018 19:00 - 26.01.2018 20:00,4020,44.28
26.01.2018 20:00 - 26.01.2018 21:00,3801,32.45
26.01.2018 21:00 - 26.01.2018 22:00,3503,31.55
26.01.2018 22:00 - 26.01.2018 23:00,3204,30.65
26.01.2018 23:00 - 27.01.2018 00:00,2998,30.19
27.01.2018 00:00 - 27.01.2018 01:00,2803,30.8
27.01.2018 01:00 - 27.01.2018 02:00,2740,30.22
27.01.2018 02:00 - 27.01.2018 03:00,2709,30.01
27.01.2018 03:00 - 27.01.2018 04:00,2728,29.99
27.01.2018 04:00 - 27.01.2018 05:00,2807,30.23
27.01.2018 05:00 - 27.01.2018 06:00,3059,30.78
27.01.2018 06:00 - 27.01.2018 07:00,3417,30.76
27.01.2018 07:00 - 27.01.2018 08:00,3631,30.76
27.01.2018 08:00 - 27.01.2018 09:00,3829,37.22
27.01.2018 09:00 - 27.01.2018 10:00,3900,40.01
27.01.2018 10:00 - 27.01.2018 11:00,3904,38.03
27.01.2018 11:00 - 27.01.2018 12:00,3879,33.95
27.01.2018 12:00 - 27.01.2018 13:00,3878,32.77
27.01.2018 13:00 - 27.01.2018 14:00,3846,31.99
27.01.2018 14:00 - 27.01.2018 15:00,3829,31.46
27.01.2018 15:00 - 27.01.2018 16:00,3879,32.18
27.01.2018 16:00 - 27.01.2018 17:00,4052,37.25
27.01.2018 17:00 - 27.01.2018 18:00,4045,40.04
27.01.2018 18:00 - 27.01.2018 19:00,3940,37.09
27.01.2018 19:00 - 27.01.2018 20:00,3796,32.75
27.01.2018 20:00 - 27.01.2018 21:00,3616,32.77
27.01.2018 21:00 - 27.01.2018 22:00,3350,29.22
27.01.2018 22:00 - 27.01.2018 23:00,3068,28.69
27.01.2018 23:00 - 28.01.2018 00:00,2845,28.23
28.01.2018 00:00 - 28.01.2018 01:00,2750,28.21
28.01.2018 01:00 - 28.01.2018 02:00,2682,27.72
28.01.2018 02:00 - 28.01.2018 03:00,2656,26.88
28.01.2018 03:00 - 28.01.2018 04:00,2674,26.59
28.01.2018 04:00 - 28.01.2018 05:00,2747,26.72
28.01.2018 05:00 - 28.01.2018 06:00,2977,27.09
28.01.2018 06:00 - 28.01.2018 07:00,3316,27.43
28.01.2018 07:00 - 28.01.2018 08:00,3513,27.5
28.01.2018 08:00 - 28.01.2018 09:00,3677,27.89
28.01.2018 09:00 - 28.01.2018 10:00,3780,28.07
28.01.2018 10:00 - 28.01.2018 11:00,3828,28.68
28.01.2018 11:00 - 28.01.2018 12:00,3807,28.73
28.01.2018 12:00 - 28.01.2018 13:00,3824,28.67
28.01.2018 13:00 - 28.01.2018 14:00,3801,28.53
28.01.2018 14:00 - 28.01.2018 15:00,3793,28.19
28.01.2018 15:00 - 28.01.2018 16:00,3863,28.58
28.01.2018 16:00 - 28.01.2018 17:00,4073,29.84
28.01.2018 17:00 - 28.01.2018 18:00,4082,29.8
28.01.2018 18:00 - 28.01.2018 19:00,4002,29.31
28.01.2018 19:00 - 28.01.2018 20:00,3882,29.2
28.01.2018 20:00 - 28.01.2018 21:00,3679,28.8
28.01.2018 21:00 - 28.01.2018 22:00,3367,28.58
28.01.2018 22:00 - 28.01.2018 23:00,3062,27.96
28.01.2018 23:00 - 29.01.2018 00:00,2866,27.58
29.01.2018 00:00 - 29.01.2018 01:00,2709,27.67
29.01.2018 01:00 - 29.01.2018 02:00,2621,26.9
29.01.2018 02:00 - 29.01.2018 03:00,2597,26.15
29.01.2018 03:00 - 29.01.2018 04:00,2621,27.43
29.01.2018 04:00 - 29.01.2018 05:00,2782,27.74
29.01.2018 05:00 - 29.01.2018 06:00,3253,30.37
29.01.2018 06:00 - 29.01.2018 07:00,3777,42.01
29.01.2018 07:00 - 29.01.2018 08:00,4116,41.88
29.01.2018 08:00 - 29.01.2018 09:00,4244,42.05
29.01.2018 09:00 - 29.01.2018 10:00,4265,42.07
29.01.2018 10:00 - 29.01.2018 11:00,4258,43.64
29.01.2018 11:00 - 29.01.2018 12:00,4198,43.58
29.01.2018 12:00 - 29.01.2018 13:00,4262,43.21
29.01.2018 13:00 - 29.01.2018 14:00,4234,43.28
29.01.2018 14:00 - 29.01.2018 15:00,4222,41.37
29.01.2018 15:00 - 29.01.2018 16:00,4216,42
29.01.2018 16:00 - 29.01.2018 17:00,4272,42.33
29.01.2018 17:00 - 29.01.2018 18:00,4247,43.02
29.01.2018 18:00 - 29.01.2018 19:00,4115,41.9
29.01.2018 19:00 - 29.01.2018 20:00,3996,33.46
29.01.2018 20:00 - 29.01.2018 21:00,3741,29.77
29.01.2018 21:00 - 29.01.2018 22:00,3433,29.14
29.01.2018 22:00 - 29.01.2018 23:00,3125,28.67
29.01.2018 23:00 - 30.01.2018 00:00,2874,28.13
30.01.2018 00:00 - 30.01.2018 01:00,2727,27.96
30.01.2018 01:00 - 30.01.2018 02:00,2675,27.76
30.01.2018 02:00 - 30.01.2018 03:00,2661,27.4
30.01.2018 03:00 - 30.01.2018 04:00,2695,27.54
30.01.2018 04:00 - 30.01.2018 05:00,2830,27.88
30.01.2018 05:00 - 30.01.2018 06:00,3270,28.7
30.01.2018 06:00 - 30.01.2018 07:00,3804,34.43
30.01.2018 07:00 - 30.01.2018 08:00,4122,38.68
30.01.2018 08:00 - 30.01.2018 09:00,4243,40.84
30.01.2018 09:00 - 30.01.2018 10:00,4252,41.59
30.01.2018 10:00 - 30.01.2018 11:00,4233,40.78
30.01.2018 11:00 - 30.01.2018 12:00,4154,40.59
30.01.2018 12:00 - 30.01.2018 13:00,4216,41.03
30.01.2018 13:00 - 30.01.2018 14:00,4172,41.11
30.01.2018 14:00 - 30.01.2018 15:00,4148,40.95
30.01.2018 15:00 - 30.01.2018 16:00,4160,43.04
30.01.2018 16:00 - 30.01.2018 17:00,4227,46.14
30.01.2018 17:00 - 30.01.2018 18:00,4218,46.78
30.01.2018 18:00 - 30.01.2018 19:00,4099,45.86
30.01.2018 19:00 - 30.01.2018 20:00,3990,39.28
30.01.2018 20:00 - 30.01.2018 21:00,3736,33.17
30.01.2018 21:00 - 30.01.2018 22:00,3395,32.37
30.01.2018 22:00 - 30.01.2018 23:00,3071,31.12
30.01.2018 23:00 - 31.01.2018 00:00,2849,30.11
31.01.2018 00:00 - 31.01.2018 01:00,2778,29.61
31.01.2018 01:00 - 31.01.2018 02:00,2700,28.98
31.01.2018 02:00 - 31.01.2018 03:00,2673,28.1
31.01.2018 03:00 - 31.01.2018 04:00,2687,27.99
31.01.2018 04:00 - 31.01.2018 05:00,2838,28.96
31.01.2018 05:00 - 31.01.2018 06:00,3298,42.4
31.01.2018 06:00 - 31.01.2018 07:00,3792,129.1
31.01.2018 07:00 - 31.01.2018 08:00,4123,100.93
31.01.2018 08:00 - 31.01.2018 09:00,4261,72.9
31.01.2018 09:00 - 31.01.2018 10:00,4258,53.96
31.01.2018 10:00 - 31.01.2018 11:00,4251,50.2
31.01.2018 11:00 - 31.01.2018 12:00,4163,48.51
31.01.2018 12:00 - 31.01.2018 13:00,4210,48.3
31.01.2018 13:00 - 31.01.2018 14:00,4179,49.09
31.01.2018 14:00 - 31.01.2018 15:00,4178,43.44
31.01.2018 15:00 - 31.01.2018 16:00,4158,42.64
31.01.2018 16:00 - 31.01.2018 17:00,4210,43.52
31.01.2018 17:00 - 31.01.2018 18:00,4198,43.41
31.01.2018 18:00 - 31.01.2018 19:00,4129,41.33
31.01.2018 19:00 - 31.01.2018 20:00,4007,31.91
31.01.2018 20:00 - 31.01.2018 21:00,3765,29.92
31.01.2018 21:00 - 31.01.2018 22:00,3422,28.85
31.01.2018 22:00 - 31.01.2018 23:00,3098,28.32
31.01.2018 23:00 - 01.02.2018 00:00,2814,27.38
01.02.2018 00:00 - 01.02.2018 01:00,2799,27.05
01.02.2018 01:00 - 01.02.2018 02:00,2722,26.06
01.02.2018 02:00 - 01.02.2018 03:00,2718,25.56
01.02.2018 03:00 - 01.02.2018 04:00,2730,26.79
01.02.2018 04:00 - 01.02.2018 05:00,2869,26.96
01.02.2018 05:00 - 01.02.2018 06:00,3279,28.85
01.02.2018 06:00 - 01.02.2018 07:00,3806,30.66
01.02.2018 07:00 - 01.02.2018 08:00,4106,39.5
01.02.2018 08:00 - 01.02.2018 09:00,4241,41.04
01.02.2018 09:00 - 01.02.2018 10:00,4221,41.05
01.02.2018 10:00 - 01.02.2018 11:00,4203,41.67
01.02.2018 11:00 - 01.02.2018 12:00,4131,31.57
01.02.2018 12:00 - 01.02.2018 13:00,4221,31.08
01.02.2018 13:00 - 01.02.2018 14:00,4176,31.45
01.02.2018 14:00 - 01.02.2018 15:00,4162,36.18
01.02.2018 15:00 - 01.02.2018 16:00,4126,40.02
01.02.2018 16:00 - 01.02.2018 17:00,4185,41.07
01.02.2018 17:00 - 01.02.2018 18:00,4184,41.05
01.02.2018 18:00 - 01.02.2018 19:00,4069,41.05
01.02.2018 19:00 - 01.02.2018 20:00,3971,32.26
01.02.2018 20:00 - 01.02.2018 21:00,3744,31.43
01.02.2018 21:00 - 01.02.2018 22:00,3382,31.46
01.02.2018 22:00 - 01.02.2018 23:00,3078,30.84
01.02.2018 23:00 - 02.02.2018 00:00,2869,29.36
02.02.2018 00:00 - 02.02.2018 01:00,2787,30.12
02.02.2018 01:00 - 02.02.2018 02:00,2722,29.87
02.02.2018 02:00 - 02.02.2018 03:00,2706,29.79
02.02.2018 03:00 - 02.02.2018 04:00,2720,29.74
02.02.2018 04:00 - 02.02.2018 05:00,2864,30.1
02.02.2018 05:00 - 02.02.2018 06:00,3290,32.18
02.02.2018 06:00 - 02.02.2018 07:00,3791,34.62
02.02.2018 07:00 - 02.02.2018 08:00,4127,43.04
02.02.2018 08:00 - 02.02.2018 09:00,4251,44.85
02.02.2018 09:00 - 02.02.2018 10:00,4254,45.1
02.02.2018 10:00 - 02.02.2018 11:00,4250,45.08
02.02.2018 11:00 - 02.02.2018 12:00,4164,41.6
02.02.2018 12:00 - 02.02.2018 13:00,4208,40.29666667
02.02.2018 13:00 - 02.02.2018 14:00,4168,38.38
02.02.2018 14:00 - 02.02.2018 15:00,4126,39.92
02.02.2018 15:00 - 02.02.2018 16:00,4109,40.12
02.02.2018 16:00 - 02.02.2018 17:00,4192,42.25
02.02.2018 17:00 - 02.02.2018 18:00,4187,48.02
02.02.2018 18:00 - 02.02.2018 19:00,4079,46.8
02.02.2018 19:00 - 02.02.2018 20:00,3951,41.13666667
02.02.2018 20:00 - 02.02.2018 21:00,3738,34.14
02.02.2018 21:00 - 02.02.2018 22:00,3415,33.38
02.02.2018 22:00 - 02.02.2018 23:00,3123,32.9
02.02.2018 23:00 - 03.02.2018 00:00,2870,31.92
03.02.2018 00:00 - 03.02.2018 01:00,2782,32.91
03.02.2018 01:00 - 03.02.2018 02:00,2672,32.23
03.02.2018 02:00 - 03.02.2018 03:00,2640,32
03.02.2018 03:00 - 03.02.2018 04:00,2653,31.99
03.02.2018 04:00 - 03.02.2018 05:00,2718,32.25
03.02.2018 05:00 - 03.02.2018 06:00,2873,32.87
03.02.2018 06:00 - 03.02.2018 07:00,3150,32.93
03.02.2018 07:00 - 03.02.2018 08:00,3322,33.36
03.02.2018 08:00 - 03.02.2018 09:00,3512,33.8
03.02.2018 09:00 - 03.02.2018 10:00,3629,36.40333333
03.02.2018 10:00 - 03.02.2018 11:00,3664,39.53
03.02.2018 11:00 - 03.02.2018 12:00,3640,40.29
03.02.2018 12:00 - 03.02.2018 13:00,3622,36.25666667
03.02.2018 13:00 - 03.02.2018 14:00,3586,33.87
03.02.2018 14:00 - 03.02.2018 15:00,3560,33.45
03.02.2018 15:00 - 03.02.2018 16:00,3617,33.49
03.02.2018 16:00 - 03.02.2018 17:00,3799,36.74666667
03.02.2018 17:00 - 03.02.2018 18:00,3830,45.14
03.02.2018 18:00 - 03.02.2018 19:00,3747,40.51333333
03.02.2018 19:00 - 03.02.2018 20:00,3623,34.67
03.02.2018 20:00 - 03.02.2018 21:00,3449,33.36
03.02.2018 21:00 - 03.02.2018 22:00,3208,32.93
03.02.2018 22:00 - 03.02.2018 23:00,2984,32.69
03.02.2018 23:00 - 04.02.2018 00:00,2783,32.15
04.02.2018 00:00 - 04.02.2018 01:00,2671,32.5
04.02.2018 01:00 - 04.02.2018 02:00,2589,31.3
04.02.2018 02:00 - 04.02.2018 03:00,2557,30.96
04.02.2018 03:00 - 04.02.2018 04:00,2561,30.99
04.02.2018 04:00 - 04.02.2018 05:00,2625,30.83
04.02.2018 05:00 - 04.02.2018 06:00,2754,30.79
04.02.2018 06:00 - 04.02.2018 07:00,2956,30.84
04.02.2018 07:00 - 04.02.2018 08:00,3125,31.23
04.02.2018 08:00 - 04.02.2018 09:00,3328,31.6
04.02.2018 09:00 - 04.02.2018 10:00,3479,32.38
04.02.2018 10:00 - 04.02.2018 11:00,3539,33.1
04.02.2018 11:00 - 04.02.2018 12:00,3490,34.44
04.02.2018 12:00 - 04.02.2018 13:00,3528,33.4
04.02.2018 13:00 - 04.02.2018 14:00,3503,32.08
04.02.2018 14:00 - 04.02.2018 15:00,3506,31.84
04.02.2018 15:00 - 04.02.2018 16:00,3600,32.15
04.02.2018 16:00 - 04.02.2018 17:00,3782,34.25
04.02.2018 17:00 - 04.02.2018 18:00,3844,39.71
04.02.2018 18:00 - 04.02.2018 19:00,3801,42.91
04.02.2018 19:00 - 04.02.2018 20:00,3710,40.01
04.02.2018 20:00 - 04.02.2018 21:00,3532,36.15
04.02.2018 21:00 - 04.02.2018 22:00,3238,35
04.02.2018 22:00 - 04.02.2018 23:00,2977,34.26
04.02.2018 23:00 - 05.02.2018 00:00,2810,32.92
05.02.2018 00:00 - 05.02.2018 01:00,2664,32.14
05.02.2018 01:00 - 05.02.2018 02:00,2605,31.18
05.02.2018 02:00 - 05.02.2018 03:00,2604,30.92
05.02.2018 03:00 - 05.02.2018 04:00,2650,30.93
05.02.2018 04:00 - 05.02.2018 05:00,2795,31.55
05.02.2018 05:00 - 05.02.2018 06:00,3282,49.03
05.02.2018 06:00 - 05.02.2018 07:00,3810,55.16
05.02.2018 07:00 - 05.02.2018 08:00,4109,75.1
05.02.2018 08:00 - 05.02.2018 09:00,4237,81.26
05.02.2018 09:00 - 05.02.2018 10:00,4265,80.43
05.02.2018 10:00 - 05.02.2018 11:00,4275,70.02
05.02.2018 11:00 - 05.02.2018 12:00,4203,53.89
05.02.2018 12:00 - 05.02.2018 13:00,4249,48.63
05.02.2018 13:00 - 05.02.2018 14:00,4226,50.1
05.02.2018 14:00 - 05.02.2018 15:00,4205,50.05
05.02.2018 15:00 - 05.02.2018 16:00,4177,49.97
05.02.2018 16:00 - 05.02.2018 17:00,4248,63.97
05.02.2018 17:00 - 05.02.2018 18:00,4247,93.26
05.02.2018 18:00 - 05.02.2018 19:00,4129,78.44
05.02.2018 19:00 - 05.02.2018 20:00,3989,55.41
05.02.2018 20:00 - 05.02.2018 21:00,3754,47.75
05.02.2018 21:00 - 05.02.2018 22:00,3422,39.97
05.02.2018 22:00 - 05.02.2018 23:00,3133,39
05.02.2018 23:00 - 06.02.2018 00:00,2905,36.02
06.02.2018 00:00 - 06.02.2018 01:00,2815,36.12
06.02.2018 01:00 - 06.02.2018 02:00,2745,35
06.02.2018 02:00 - 06.02.2018 03:00,2711,34.65
06.02.2018 03:00 - 06.02.2018 04:00,2742,35.38
06.02.2018 04:00 - 06.02.2018 05:00,2867,36.25
06.02.2018 05:00 - 06.02.2018 06:00,3268,37.36
06.02.2018 06:00 - 06.02.2018 07:00,3673,43.95
06.02.2018 07:00 - 06.02.2018 08:00,3964,58.65
06.02.2018 08:00 - 06.02.2018 09:00,4091,64.58
06.02.2018 09:00 - 06.02.2018 10:00,4149,63.69
06.02.2018 10:00 - 06.02.2018 11:00,4123,59.59
06.02.2018 11:00 - 06.02.2018 12:00,4042,49.76
06.02.2018 12:00 - 06.02.2018 13:00,4087,45.64
06.02.2018 13:00 - 06.02.2018 14:00,4068,46.96
06.02.2018 14:00 - 06.02.2018 15:00,4034,48.09
06.02.2018 15:00 - 06.02.2018 16:00,4020,49.45
06.02.2018 16:00 - 06.02.2018 17:00,4126,53.75
06.02.2018 17:00 - 06.02.2018 18:00,4143,63.89
06.02.2018 18:00 - 06.02.2018 19:00,4039,65.5
06.02.2018 19:00 - 06.02.2018 20:00,3917,58.08
06.02.2018 20:00 - 06.02.2018 21:00,3718,47.3
06.02.2018 21:00 - 06.02.2018 22:00,3418,40.26
06.02.2018 22:00 - 06.02.2018 23:00,3113,37.22
06.02.2018 23:00 - 07.02.2018 00:00,2898,33.98
07.02.2018 00:00 - 07.02.2018 01:00,2774,33.72
07.02.2018 01:00 - 07.02.2018 02:00,2701,33.45
07.02.2018 02:00 - 07.02.2018 03:00,2682,32.91
07.02.2018 03:00 - 07.02.2018 04:00,2717,33.07
07.02.2018 04:00 - 07.02.2018 05:00,2833,33.66
07.02.2018 05:00 - 07.02.2018 06:00,3206,37.85
07.02.2018 06:00 - 07.02.2018 07:00,3619,45.21
07.02.2018 07:00 - 07.02.2018 08:00,3867,60.07
07.02.2018 08:00 - 07.02.2018 09:00,4007,61.33
